,title,description,originallink,link,pubDate
13,"尹 취임 100일에 미사일 쏜 北, 보도는 삼가","북측이 코로나19 방역전 승리 선포 이후 경제 성과 달성 등 &apos;내부 이슈&apos;에 주력하고 있는 만큼, 군사행동은 벌이되 외부와의 마찰 가능성은 최소화하려는 취지로 풀이된다. 18일 관영매체인 조선중앙통신 등 북한 주요 매체... ",https://www.dailian.co.kr/news/view/1143776/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002631265?sid=100,"Thu, 18 Aug 2022 10:30:00 +0900"
14,"코빗, &apos;울트라 코리아 2022&apos; NFT 판매","오세진 코빗 대표는 ""코로나19 여파로 3년 만에 열리는 축제인 만큼 NFT로 평생 소장해 축제를 더 의미 있게 기억할 수 있다""며 ""앞으로도 다양한 행사와 연계해 코빗의 NFT를 많은 분들에게 소개하고 싶다""고... ",http://www.metroseoul.co.kr/article/20220818500114,http://www.metroseoul.co.kr/article/20220818500114,"Thu, 18 Aug 2022 10:30:00 +0900"
15,경희대 &apos;2021 후기 학위수여식&apos; 비대면 개최,"한균태 총장은 코로나19 창궐 후 지금까지의 시간을 도전과 응전의 시간으로 표현했다. 그는 ""경희인들은... 그는 ""코로나로 인한 불편은 있었지만, 이를 통해 코로나 관련 신문 기사들의 태도 차이를 비판적 담화 분석한... ",http://www.veritas-a.com/news/articleView.html?idxno=425943,http://www.veritas-a.com/news/articleView.html?idxno=425943,"Thu, 18 Aug 2022 10:30:00 +0900"
16,베네수엘라 어린이 백신 예방 접종 캠페인,"AFP통신에 따르면 베네수엘라 정부는 지난 6월부터 소아마비, 홍역, 풍진, 황열병, 로타바이러스, 코로나19 등에 대한 백신 접종률을 높이기 위해 대규모 어린이 예방 접종 캠페인을 진행하고 있다.",https://www.gukjenews.com/news/articleView.html?idxno=2531313,https://www.gukjenews.com/news/articleView.html?idxno=2531313,"Thu, 18 Aug 2022 10:30:00 +0900"
17,"글로벌 제약·바이오 산업, 파트너십 늘고 선지급금 비율은 줄어",또한 지난해는 코로나19 팬데믹 이전과 비교해 ▲파트너십 건수 ▲VC 투자 ▲IPO 자금조달 등이 대거 증가했다. 작년 4천650건의 글로벌 제약·바이오 분야의 거래가 발생했는데 이는 2019년 코로나19 팬데믹 이전보다... ,https://zdnet.co.kr/view/?no=20220818102905,https://n.news.naver.com/mnews/article/092/0002265668?sid=105,"Thu, 18 Aug 2022 10:30:00 +0900"
18,"종로, 한복뽐내기대회 “한복맵시 최강자 찾습니다” ","지난해까지는 코로나19 확산 방지를 위해 비대면 프로그램 위주로 선봬 왔으나 올해에는 그간 국내외 관광객으로부터 많은 사랑을 받았던 ‘강강술래’, ‘한복패션쇼’ 등을 재개하고 시민 모두와 함께하는... ",http://www.shinailbo.co.kr/news/articleView.html?idxno=1588266,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588266,"Thu, 18 Aug 2022 10:30:00 +0900"
19,[문예공론] 빼앗긴 봄에도 꽃은 피었건만,= 코로나19에 빼앗긴 봄 그래도 봄은 오고야 말았습니다 봄이 오면 설레이는 가슴을 안고 불러보던 노래가 있었습니다. &apos;연분홍 치마가 봄바람에 휘날리더라&apos; 그러나 올해의 봄은 코로나 19로 인해 입과 코를 막아야만... ,http://www.joongdo.co.kr/web/view.php?key=20220818010004986,http://www.joongdo.co.kr/web/view.php?key=20220818010004986,"Thu, 18 Aug 2022 10:30:00 +0900"
20,"AIA생명, 서울뇌성마비복지관 아동과 여름 나들이",지난 2020년에는 코로나19로 봉사단의 활동이 잠시 중단됐지만 지난해에는 복지관 아이들과 여러 부모님의 적극적인 요청으로 활동이 재개돼 포천 자동차극장에서 아이들을 위한 영화 상영이 진행됐다. 이번 여름... ,http://www.babytimes.co.kr/news/articleView.html?idxno=59776,http://www.babytimes.co.kr/news/articleView.html?idxno=59776,"Thu, 18 Aug 2022 10:30:00 +0900"
21,"호남대학교 외식조리학과, 봉선시장 요리경연대회 ‘최우수상’ 수상",외식조리학과 입학 BUM 이선호 교수는 “코로나19 상황에서도 최선을 다해 준비했던 노력이 괄목할 성과로 이어져 너무 기쁘다. 봉선시장 문화관광형시장 육성에 기여할수 있도록 지원하겠다”고 말했다.,http://www.cooknchefnews.com/news/view/1065576470719380,http://www.cooknchefnews.com/news/view/1065576470719380,"Thu, 18 Aug 2022 10:30:00 +0900"
22,"한 총리 ""집중호우로 확인된 문제…선제적 대응체계 갖출 것""","한 총리는 ""코로나19 우려와 물가 오름세가 여전한 가운데 수해까지 더해져 (국민의) 상심이 무척 크고 정부에 대한 질책도 많은 게 사실""이라고 했다. 이어 ""앞으로는 국민께서 부족하다고 여기시는 것들이 무엇인지... ",https://www.news1.kr/articles/4776419,https://n.news.naver.com/mnews/article/421/0006283939?sid=100,"Thu, 18 Aug 2022 10:29:00 +0900"
23,7월 영화산업 매출액 1704억원 기록…코로나19 이전 수준 회복,"연속 코로나19 사태 이전 수준을 확보했다. 17일 영화진흥위원회는 &apos;7월 한국 영화산업 결산&apos; 자료를 발표하며 ""7월 전체 매출액은 1704억 원으로 3개월 연속 전체 월별 매출액이 코로나19 사태 이전 수준을... ",https://www.dailian.co.kr/news/view/1143775/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002631263?sid=106,"Thu, 18 Aug 2022 10:29:00 +0900"
24,韓관광공사 10만 한류 커뮤니티에 기업 연계 온라인몰 운영,코로나19(COVID-19)로 한국 관광이 어려운 상황에서 한류에 대한 관심을 유지하는 데 기여했단 평가다. 이번에 새롭게 운영하는 모이자마켓은 K-프렌즈 회원들이 한국 관련 상품과 서비스를 직접 체험할 수 있게 돕는... ,http://news.mt.co.kr/mtview.php?no=2022081809370411122,https://n.news.naver.com/mnews/article/008/0004784376?sid=103,"Thu, 18 Aug 2022 10:28:00 +0900"
25,"홍성군, &apos;2022 을지연습 통합방위협의회 회의&apos; 개최","그동안 코로나19 상황 대응에 정부의 역량을 집중하면서 을지연습이 축소 시행되어왔으나, 올해는 국가위기관리 및 총력전 대응 역량을 총체적으로 점검하는 데 목표를 두고 시행된다. 2022 을지연습 통합방위협의회... ",http://www.ccnnews.co.kr/news/articleView.html?idxno=266277,http://www.ccnnews.co.kr/news/articleView.html?idxno=266277,"Thu, 18 Aug 2022 10:28:00 +0900"
26,"TBC)코로나19 신규 확진 대구 9,933명 경북 10,125명","오늘 대구와 경북의 코로나19 신규 확진자는 2만여 명입니다. 대구는 9,933명이 신규 확진 판정을 받아 어제보다 천여 명이 늘었고, 경북은 23개 시군에서 확진자가 10,125명 나와 어제보다 2천여 명 증가했습니다.... ",http://www.tbc.co.kr/tbc_news/n14_newsview.html?p_no=20220818090822AE09491,http://www.tbc.co.kr/tbc_news/n14_newsview.html?p_no=20220818090822AE09491,"Thu, 18 Aug 2022 10:28:00 +0900"
27,"홍성군, 청년월세 한시 특별지원 사업 추진",홍성군청사 이 사업은 코로나19 장기화로 인한 경제상황 악화로 인해 경제적 어려움을 겪고 있는 저소득 청년층의 주거비 부담 경감을 위해 한시적으로 추진하는 사업이다. 지원대상은 만 19세~34세 이하(2022년... ,http://www.ccnnews.co.kr/news/articleView.html?idxno=266276,http://www.ccnnews.co.kr/news/articleView.html?idxno=266276,"Thu, 18 Aug 2022 10:28:00 +0900"
28,메시 “벤제마 멋졌다…레반도프스키도 최고였다”,발롱도르를 주관하는 ‘프랑스 풋볼’은 코로나19를 이유로 2020년 발롱도르를 선정하지 않았다. 레반도프스키가 지난해 발롱도르를 놓친 것을 더 아쉬워한 이유다. 메시는 “누구든 자기 생각을 말할 수 있다.... ,http://mksports.co.kr/view/2022/730078/,https://sports.news.naver.com/news.nhn?oid=410&aid=0000888589,"Thu, 18 Aug 2022 10:28:00 +0900"
29,[그래픽뉴스] 전국 코로나19 확진자 현황,"18일 0시 기준 국내 코로나19 신규 확진자가 17만8574명 늘어 누적 2186만 1296명으로 집계됐다. 홍상수기자 kym@jeonmae.co.kr 전국매일신문,전국은지금,전국뉴스,전국,그래픽뉴스,전국,코로나19,확진자,현황,전국매일신문... ",https://www.jeonmae.co.kr/news/articleView.html?idxno=909467,https://www.jeonmae.co.kr/news/articleView.html?idxno=909467,"Thu, 18 Aug 2022 10:28:00 +0900"
30,올해 6월까지 걷힌 국세수입 &apos;218조&apos;…나라 살림살이 적자는 &apos;102조&apos;,"예산 지출은 선별진료소 운영지원 등 코로나 위기 대응 사업, 지방교부세(금) 등으로 전년동기 대비 19조5000억원 증가했다. 진도율은 57.3%다. 기금 지출은 소상공인 손실보전금 지급을 위한 조치 등으로... ",http://www.newstomato.com/ReadNews.aspx?no=1141725&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1141725&inflow=N,"Thu, 18 Aug 2022 10:28:00 +0900"
31,"직주근접 단지, 인기 &apos;고공행진&apos;… 수도권 넘어 지방까지 확산","여기에 최근 코로나19 바이러스로 많은 사람들이 이용하는 대중교통에 대한 불안감이 커진 점도 직주근접 단지의 인기 요소가 됐다. 이러한 가운데, 지방 직주근접 단지들이 분양을 앞두고 있어 이목이 집중되고 있다.... ",http://www.ikld.kr/news/articleView.html?idxno=259345,http://www.ikld.kr/news/articleView.html?idxno=259345,"Thu, 18 Aug 2022 10:28:00 +0900"
32,"세븐틴 디노, 美 투어 중 코로나19 확진 ""다른 멤버들 음성"" [전문]","그룹 세븐틴 멤버 디노가 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았다. 소속사 플레디스엔터테인먼트는 18일 공식 SNS를 통해 ""디노는 8월 16일(미국 서부시간) 로스앤젤레스에서 시행한 PCR 검사에서... ",https://www.xportsnews.com/article/1619038,https://n.news.naver.com/mnews/article/311/0001489851?sid=106,"Thu, 18 Aug 2022 10:28:00 +0900"
33,"세종교육청, 2023학년도 수능 응시원서 접수","않음), 코로나19 관련 자가격리자 및 확진자 등은 예외적으로 대리 접수할 수 있다. 아울러, 세종시 거주하는... 올해도 마스크 착용, 손소독제 사용, 1m 이상 거리두기 등의 코로나19 예방을 위한 방역관리 지침을 준수하며... ",http://www.ccnnews.co.kr/news/articleView.html?idxno=266275,http://www.ccnnews.co.kr/news/articleView.html?idxno=266275,"Thu, 18 Aug 2022 10:28:00 +0900"
34,"싱가포르 난양이공대, 427억원짜리 로봇연구센터 개소","시에 교수는 확인된 세 가지 연구 분야는 싱가포르에 중요하며 이 분야는 코로나19 팬데믹(세계적 대유행)... 탄 박사는 개소식 연설에서 코로나19 팬데믹이 로봇 기술과 프로세스의 자동화에 대한 수요를 자극했고, 의료... ",http://www.irobotnews.com/news/articleView.html?idxno=29299,http://www.irobotnews.com/news/articleView.html?idxno=29299,"Thu, 18 Aug 2022 10:28:00 +0900"
35,"KB국민카드, 해외 저소득층 아동 위한 고객참여 봉사활동","이번 캠페인은 &apos;코로나19&apos; 상황을 고려한 비대면 사회공헌 활동으로 KB금융그룹 캐릭터인 스타프렌즈가 도안된 티셔츠에 고객이 직접 채색해 완성하는 &apos;사랑T&apos; 만들기와 가정 내 재사용이 가능한 의류, 학용품 등 물품을... ",http://www.newscape.co.kr/news/articleView.html?idxno=87825,http://www.newscape.co.kr/news/articleView.html?idxno=87825,"Thu, 18 Aug 2022 10:28:00 +0900"
36,"18일 17만8574명 확진, 전주의 1.3배...원숭이두창 일주일에 20% 증가",18일 0시 기준 코로나19 확진 현황 신종 코로나 바이러스 감염증(코로나19) 재유행이 계속되는 가운데 18일 신규 확진자 수가 이틀째 10만명대 후반을 기록했다. 중앙방역대책본부는 18일 0시 기준으로... ,http://www.namdonews.com/news/articleView.html?idxno=692130,http://www.namdonews.com/news/articleView.html?idxno=692130,"Thu, 18 Aug 2022 10:28:00 +0900"
37,"호남대학교 외식조리학과, 입학 멘토링&amp;SNS 홍보단 간담회","코로나19 방역수칙을 준수한 가운데 진행된 이날 간담회에는 외식조리학과 창업보육·교육센터장 김성수 교수, 취업 BUM 이상진 교수가 참석해 향후 학과 홍보활동 계획을 논의하는 한편 학과 학생회 간부들과 입학... ",http://www.cooknchefnews.com/news/view/1065576388546611,http://www.cooknchefnews.com/news/view/1065576388546611,"Thu, 18 Aug 2022 10:28:00 +0900"
38,"코빗, 울트라 코리아 2022 NFT 판매",오세진 코빗 대표는 “코로나19 여파로 3년 만에 열리는 축제인 만큼 NFT로 평생 소장해 축제를 더 의미 있게 기억할 수 있다”며 “앞으로도 다양한 행사와 연계해 코빗의 NFT를 많은 분들에게 소개하고 싶다”고... ,https://hankookilbo.com/News/Read/A2022081810220000135?did=NA,https://n.news.naver.com/mnews/article/469/0000692192?sid=101,"Thu, 18 Aug 2022 10:27:00 +0900"
39,&apos;체육대회 때문에 추경 편성?&apos; 금정구 구민 체육대회 논란,"코로나19로 지친 주민을 위로하고, 구민 건강을 증진하기 위해서 행사를 추진한다고 금정구는 설명했다.... 특히 코로나19가 확산과 소강을 거듭하며 여전히 주민 안전을 위협하는 상황에, 대규모 행사를 개최하는 것이... ",https://www.nocutnews.co.kr/news/5803622,https://n.news.naver.com/mnews/article/079/0003675907?sid=102,"Thu, 18 Aug 2022 10:27:00 +0900"
40,"경기도, K-뷰티 최대시장 동남아시아 공략 나선다",이와 함께 도는 코로나19 변수를 감안해 현지 입국이 어려운 참가기업을 위해서는 현지에서 부스를 대신... 김규식 도 미래성장정책관은 “지난해에도 코로나19로 인해 판로개척에 많은 어려움이 있는 상황에서도... ,https://news.kmib.co.kr/article/view.asp?arcid=0017384085&code=61121111&cp=nv,https://n.news.naver.com/mnews/article/005/0001547216?sid=102,"Thu, 18 Aug 2022 10:27:00 +0900"
41,"젊은 층에 술 권하는 日…""코로나로 세수 줄어""","이는 코로나19 이후 젊은 층이 술 소비를 줄이면서 관련 세수가 줄어든 탓이다. 일본 국세청에 따르면... 일본 국세청의 한 관계자는 ""코로나19 재택근무를 거치면서 많은 사람들이 동료들과 깊이 있는 소통을 하기... ",https://www.sedaily.com/NewsView/269UH1MQK9,https://n.news.naver.com/mnews/article/011/0004088825?sid=104,"Thu, 18 Aug 2022 10:27:00 +0900"
42,경기 코로나19 신규 확진자 4만2435명···14명 사망,18일 경기도가 발표한 코로나19 현황에 따르면 경기지역 31개 시·군에서 4만2435명의 확진자가 발생했다. (CG=중앙신문) 18일 경기도가 발표한 코로나19 현황에 따르면 경기지역 31개 시·군에서... ,http://www.joongang.tv/news/articleView.html?idxno=56118,http://www.joongang.tv/news/articleView.html?idxno=56118,"Thu, 18 Aug 2022 10:26:00 +0900"
43,천주교 주교회의 한일 탈핵 평화순례…3년만에 대면 개최,"코로나19로 인해 3년 만에 대면 개최된다. 행사 주제는 &apos;기후위기의 해결책이 아닌 핵발전&apos;이다. 위원회는 ""정부에서 핵발전 강화, 핵발전 중심 에너지 정책을 내놓은 상황""이라며 ""노후 핵발전소 수명 연장과 핵폐기물... ",http://www.newsis.com/view/?id=NISX20220818_0001982220&cID=10701&pID=10700,https://n.news.naver.com/mnews/article/003/0011369644?sid=103,"Thu, 18 Aug 2022 10:26:00 +0900"
44,"“애플, 탈중국 속도전 돌입”…베트남서 애플워치·맥북 생산 검토",노트북은 더욱 광범위한 공급망이 필요하다는 점과 코로나19 팬데믹으로 인해 공급망 작동에 발생한 차질이... ‘제로코로나’ 정책으로 중국 업체들의 생산 안정성도 저해되고 있어서다. 애플은 세계 제2의 스마트폰... ,https://www.tfmedia.co.kr/news/article.html?no=130488,https://www.tfmedia.co.kr/news/article.html?no=130488,"Thu, 18 Aug 2022 10:26:00 +0900"
45,"코빗, 울트라 코리아 2022 NFT 판매...NFT 사서 EDM 즐긴다","오세진 코빗 대표는 ""신종 코로나바이러스 감염증(코로나19) 여파로 3년만에 열리는 축제인 만큼 NFT로 평생 소장해 축제를 더 의미 있게 기억할 수 있다""며 ""앞으로도 다양한 행사와 연계해 코빗의 NFT를 많은... ",https://www.techm.kr/news/articleView.html?idxno=100609,https://www.techm.kr/news/articleView.html?idxno=100609,"Thu, 18 Aug 2022 10:26:00 +0900"
46,"KT, 초등 라이브 교육 플랫폼 출시","박정호 KT 커스터머DX사업단 상무는 ""코로나19로 온라인 기반 교육은 이제 새로운 교육 패러다임으로 자리 잡았다. 지금보다 발전된 온라인 학습의 새로운 표준이 필요한 시점""이라며 ""기존 오프라인 교육 환경을 넘어... ",http://www.inews24.com/view/1511277,https://n.news.naver.com/mnews/article/031/0000692425?sid=105,"Thu, 18 Aug 2022 10:26:00 +0900"
47,"2022 K-뷰티 엑스포, 대만과 인도네시아에서 정상 개최",현지 주최 전시회와 동시개최로 시너지 효과 기대 다년간 노하우 바탕으로 수출상담회 등 코로나19 상황에... 코로나19 변수를 감안해 현지 입국이 어려운 참가기업을 위해서는 현지에서 부스를 대신 운영할 통역원... ,https://www.asiatoday.co.kr/view.php?key=20220818010010545,https://www.asiatoday.co.kr/view.php?key=20220818010010545,"Thu, 18 Aug 2022 10:26:00 +0900"
48,"헥톤프로젝트 &apos;또하나의가족&apos;, 요양시설 회계·재무 교육 진행","교육은 코로나19로 온라인으로 진행됐으며, 전국 회원 약 100여명이 참석했다. 이번 교육은 시설 운영자가 필수로 인지해야 할 회계 기준과 재무 환경에 대한 내용으로 구성됐다. 교육은 한국노인장기요양기관협회... ",https://www.youthdaily.co.kr/news/article.html?no=108761,https://www.youthdaily.co.kr/news/article.html?no=108761,"Thu, 18 Aug 2022 10:26:00 +0900"
49,"괴산증평교육청, 을지연습 3년만에 정상 추진","특히, 올해 을지연습은 코로나19 상황으로 3년만에 정상 추진함에 따라 안보 위협 대비 교육분야 임무 및 기능의 효율적 수행 역량 강화에 중점을 두고 훈련이 진행된다. 김종렬 교육장은 ""최근 안보환경이 변화함에 따라... ",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=674872,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=674872,"Thu, 18 Aug 2022 10:26:00 +0900"
50,서울시 “손주 돌보는 조부모에 월 30만원 돌봄수당”,"스마트폰 과다노출, 코로나19로 인한 집콕, 원격수업 등 급변하는 보육환경에서 자라나는 아이들의 언어·지능 발달 지연을 예방하고 전문가 치료까지 원스톱으로 받을 수 있는 ‘서울아이 발달지원 센터’도 내년... ",https://www.seoul.co.kr/news/newsView.php?id=20220818500024&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003295301?sid=102,"Thu, 18 Aug 2022 10:26:00 +0900"
51,신규확진 18만명 육박…위중증 470명·사망 61명,코로나19 신규 확진자가 전날보다 소폭 줄었지만 여전히 18만명을 육박했다. 중앙방역대책본부는 18일 0시 기준으로 신규 확진자가 17만8574명 발생했다고 밝혔다. 누적 확진자는 2186만1296명이다. 이날... ,https://www.nocutnews.co.kr/news/5803624,https://n.news.naver.com/mnews/article/079/0003675906?sid=102,"Thu, 18 Aug 2022 10:26:00 +0900"
52,"롯데면세점, 골목상권 지원 나선다···인천 소상공인 외식업체 40곳 선정",[사진=롯데면세점] 롯데면세점이 코로나 장기화로 외식경영에 어려움을 겪고 있는 소상공인을 돕기 위한 ‘치어럽스(CHEERUPS)’ 프로젝트 2기 모집을 완료하고 본격적으로 골목상권 살리기에 나섰다고 18일 밝혔다.... ,https://www.ajunews.com/view/20220818093440247,https://www.ajunews.com/view/20220818093440247,"Thu, 18 Aug 2022 10:26:00 +0900"
53,"교보생명, 집중호우 피해복구 성금 2억원 기부","교보생명은 지난 2020년에도 코로나19 극복 지원 성금, 집중호우 피해 복구 성금을 전국재해구호협회에 전달했으며, 지난 3월에는 강원·경북 산불 피해 복구 성금을 기부하는 등 재해·재난 복구 지원을 위한 다양한... ",http://www.lcnews.co.kr/news/articleView.html?idxno=37147,http://www.lcnews.co.kr/news/articleView.html?idxno=37147,"Thu, 18 Aug 2022 10:26:00 +0900"
54,"한전기술, 열린도서관 재개방...지역상생 활성화","한전기술이 재개방한 열린도서관에서 아이들이 강사의 얘기를 듣고 있다.(사진=한전기술 제공) 한국전력기술이 하계 방학기간을 맞아 코로나19 이후 잠시 문을 닫았던 &apos;열린도서관&apos;을 2년만에 시범 오픈하고, 지역 주민과... ",http://www.economytalk.kr/news/articleView.html?idxno=224961,http://www.economytalk.kr/news/articleView.html?idxno=224961,"Thu, 18 Aug 2022 10:26:00 +0900"
55,"쓰레기가 된 백신 529만회분 ""백신 누가 계약했나?""",재고로 남은 코로나19 백신의 유효기간이 다가오고 있지만 정부가 해외공여 등 처리방안을 찾기 쉽지... 하지만 코로나 초기와 달리 전세계적으로 물량이 충분하므로 백신을 원하는 국가도 거의 없다. 미국... ,http://www.fntoday.co.kr/news/articleView.html?idxno=278699,http://www.fntoday.co.kr/news/articleView.html?idxno=278699,"Thu, 18 Aug 2022 10:26:00 +0900"
56,"루켄테크놀러지스, 내년 코스닥 상장 재시동…""반도체 사업 성장세 기대""","루켄테크놀러지스 관계자는 ""2020년 코로나 여파로 실적이 부진했었으나, 2021년 실적이 빠르게 회복되면서 코로나 이전 실적을 달성했다""며 ""코로나19 사태에 따른 어려운 상황에서도 위기를 기회로 삼아 반도체... ",http://www.newspim.com/news/view/20220818000088,http://www.newspim.com/news/view/20220818000088,"Thu, 18 Aug 2022 10:26:00 +0900"
57,"인천 중구, 다음달 ‘7330생활체육교실’ 운영 재개","코로나19 확산으로 잠정 중단했다가 재개한 7330생활체육교실은 주민이 건전한 여가생활과 일상생활을 영위하도록 ‘7일 중 3일, 30분 이상 운동하자’는 목적으로 운영하는 프로그램이다. 체육교실 종목은... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01908966632428632,https://n.news.naver.com/mnews/article/018/0005294966?sid=102,"Thu, 18 Aug 2022 10:26:00 +0900"
